code,name,market,type
TBLT,Toughbuilt Industries Incタフビルト テクノロジーズ,NASDAQ,stock
TBMC,Trailblazer Merger1トレイルブレイザー マージャー1,NASDAQ,stock
TBN,Tamboran Resources Corpタンボラン リソーシズ コープ,NYSE,stock
TBNK,Territorial Bancorp Incテリトリアル バンコープ,NASDAQ,stock
TBPH,Theravance Biopharma Incセラバンス バイオファーマ,NASDAQ,stock
TBRG,TruBridge Incトゥルーブリッジ,NASDAQ,stock
TCBC,TC Bancshares IncTC バンクシェアーズ,NASDAQ,stock
TCBI,Texas Capital Bancsharesテキサス キャピタル バンクシェアーズ,NASDAQ,stock
TCBK,TriCo Bancsharesトライコー バンクシェアーズ,NASDAQ,stock
TCBS,Texas Community Bancshares Incテキサス コミュニティ バンクシェアーズ,NASDAQ,stock
TCBX,Third Coast Bancshares Incサード コースト バンクシェアーズ,NASDAQ,stock
TCI,Transcontinental Realty Investors Incトランスコンチネンタル リアルティ インベスターズ,NYSE,stock
TCMD,Tactile Systems Technology Incタクタイル システムズ テクノロジー,NASDAQ,stock
TCON,Tracon Pharmaceuticals Incトラコン ファーマシューティカルズ,NASDAQ,stock
TCRT,Alaunos Therapeutics Incアラウナス セラピューティクス インク,NASDAQ,stock
TCRX,TScan Therapeutics IncTスキャン セラピューティクス,NASDAQ,stock
TCX,Tucows Inc Aトゥカウズ A,NASDAQ,stock
TD,Toronto-Dominion Bankトロント ドミニオン バンク,NYSE,stock
TDC,Teradataテラデータ,NYSE,stock
TDG,TransDigm Groupトランスダイム グループ,NYSE,stock
TDOC,Teladoc Healthテラドック ヘルス,NYSE,stock
TDS,Telephone and Data Systemsテレフォン &amp; データ システムズ,NYSE,stock
TDUP,ThredUp Inc Aスレッドアップ　インク A,NASDAQ,stock
TDW,Tidewaterタイドウォーター,NYSE,stock
TDY,Teledyne Technologiesテレダイン テクノロジーズ,NYSE,stock
TE,T1 Energy IncT1 エナジー,NYSE,stock
TEAM,Atlassianアトラシアン,NASDAQ,stock
TECH,Bio Techne Corpバイオテクネ,NASDAQ,stock
TECK,Teck Resources Bテック リソーシズ B,NYSE,stock
TECX,Tectonic Therapeutic Incテクトニック セラピューティック,NASDAQ,stock
TEL,TE ConnectivityTE コネクティビティ,NYSE,stock
TELA,Tela Bio Incテラ バイオ,NASDAQ,stock
TEM,Tempus AI IncテンパスAI インク,NASDAQ,stock
TEN,Tsakos Energy Navigation Ltdツァコス エナジー ナビゲーション,NYSE,stock
TENB,Tenable Holdingsテナブル ホールディングス,NASDAQ,stock
TENX,Tenax Therapeutics Incテナックス セラピューティクス,NASDAQ,stock
TER,Teradyneテラダイン,NASDAQ,stock
TERN,Terns Pharmaceuticals Incターンズ ファーマシューティカルズ,NASDAQ,stock
TEX,Terexテレックス,NYSE,stock
TFC,Truist Financialトゥルイスト　ファイナンシャル,NYSE,stock
TFFP,TFF Pharmaceuticals IncTFFファーマシューティカルズ,NASDAQ,stock
TFII,TFI International IncTFI インターナショナル,NYSE,stock
TFIN,Triumph Financial Incトライアンフ フィナンシャル,NASDAQ,stock
TFPM,Triple Flag Precious Metals Corpトリプル フラッグ プレシャス メタルズ,NYSE,stock
TFSL,TFS Financial CorporationTFSファイナンシャル,NASDAQ,stock
TFX,Teleflex Incorporatedテレフレックス,NYSE,stock
TG,Tredegar Corpトレデガー,NYSE,stock
TGAA,Target Global Acquisition1 Corp Aターゲット グローバル アクイジション1 A,NASDAQ,stock
TGAN,Transphorm Incトランスフォーム インク,NASDAQ,stock
TGB,Taseko Mines Limitedタセコ マインズ,NYSE,stock
TGI,Triumph Group Incトライアンフ グループ,NYSE,stock
TGLS,Tecnoglass Incテクノグラス,NASDAQ,stock
TGNA,TEGNAテグナ,NYSE,stock
TGT,Targetターゲット,NYSE,stock
TGTX,TG TherapeuticsTG セラピューティクス,NASDAQ,stock
TGVC,TG Venture Acquisition CorpTG ベンチャー アクイジション,NASDAQ,stock
TH,Target Hospitality Corpターゲット ホスピタリティ,NASDAQ,stock
THAR,Tharimmune Incタリムン,NASDAQ,stock
THC,Tenet Healthcareテネット ヘルスケア,NYSE,stock
THCH,TH International LtdTH インターナショナル,NASDAQ,stock
THFF,First Financial Corporationファースト フィナンシャル,NASDAQ,stock
THG,Hanover Insurance Group Incハノバー インシュアランス グループ,NYSE,stock
THM,International Tower Hill Mines Ltdインターナショナル タワー ヒル マイン,NYSE,stock
THO,Thor Industriesソーア・インダストリーズ,NYSE,stock
THR,Thermon Group Holdings Incサーモン グループ ホールディングス,NYSE,stock
THRD,Third Harmonic Bio Incサード ハーモニック バイオ,NASDAQ,stock
THRM,Genthermジェンサーム,NASDAQ,stock
THRY,Thryv Holdings Incスライブ ホールディングス,NASDAQ,stock
THS,TreeHouse Foodsトゥリーハウス フーズ,NYSE,stock
THTX,Theratechnologies Incセラテクノロジーズ インク,NASDAQ,stock
TIGO,Millicom International Cellular SAミリコム・インターナショナル・セルラー,NASDAQ,stock
TIL,Instil Bio Incインスティル　バイオ,NASDAQ,stock
TILE,Interface Incインターフェース,NASDAQ,stock
TIOA,Tio Tech Aティオ テック A,NASDAQ,stock
TIPT,Tiptree Incティップツリー,NASDAQ,stock
TISI,Team Incティーム,NYSE,stock
TITN,Titan Machinery Incタイタン マシナリー,NASDAQ,stock
TIVC,Tivic Health Systems Incティヴィック ヘルス システムズ,NASDAQ,stock
TIXT,TELUS International (Cda) Inc テラスインターナショナル,NYSE,stock
TJX,The TJX CompaniesTJX カンパニーズ,NYSE,stock
TK,Teekay Corporation ティーケイ,NYSE,stock
TKNO,Alpha Teknova Incアルファ テクノ,NASDAQ,stock
TKO,TKO Group Holdings IncTKO グループ ホールディングス,NYSE,stock
TKR,Timkenティムケン,NYSE,stock
TLGY,TLGY Acquisition Corporation ATLGY アクイジション コーポレーション A,NASDAQ,stock
TLIS,Talis Biomedical Corpタリス バイオ,NASDAQ,stock
TLN,Talen Energy Corpタレン エナジー,NASDAQ,stock
TLPH,Talphera Incタルフェラ・インク,NASDAQ,stock
TLRY,Tilray Brands Incティルレイ ブランズ インク,NASDAQ,stock
TLS,Telos Corporation テロス・コープ,NASDAQ,stock
TLSA,Tiziana Life Sciences Ltdティジアナ ライフ サイエンシズ,NASDAQ,stock
TLSI,TriSalus Life Sciences Incトリサルス ライフ サイエンス インク,NASDAQ,stock
TLYS,Tilly's Inc Aティリーズ A,NYSE,stock
TMC,TMC the metals company IncTMC ザ カンパニー,NASDAQ,stock
TMCI,Treace Medical Concepts Incトレイス　メディカル　コンセプツ,NASDAQ,stock
TMDX,TransMedics Group Incトランスメディクス グループ,NASDAQ,stock
TMHC,Taylor Morrison Home Corpテイラー モリソン ホーム,NYSE,stock
TMO,Thermo Fisher Scientificサーモ フィッシャー サイエンティフィク,NYSE,stock
TMP,Tompkins Financial Corpトンプキンス フィナンシャル,NYSE,stock
TMQ,Trilogy Metals Incトリロジー メタルズ インク,NYSE,stock
TMST,TimkenSteel Corpティムケン スチール,NYSE,stock
TMUS,T Mobile USTモバイル US,NASDAQ,stock
TNC,Tennant Coテナントカンパニー,NYSE,stock
TNDM,Tandem Diabetes Care Incタンデム ダイアベティス ケア,NASDAQ,stock
TNET,TriNet Group Incトライネット グループ,NYSE,stock
TNFA,TNF Pharmaceuticals IncTNF ファーマシューティカルズ,NASDAQ,stock
TNGX,Tango Therapeutics Incタンゴ セラピューティクス,NASDAQ,stock
TNK,Teekay Tankers Ltdティーケイ・タンカーズ クラスA,NYSE,stock
TNL,Travel + Leisure Coトラベル　＋　レジャー,NYSE,stock
TNMG,TNL MediageneTNL メディアジーン,NASDAQ,stock
TNON,Tenon Medical Incテノン メディカル インク,NASDAQ,stock
TNXP,Tonix Pharmaceuticals Holding Corpトニックス ファーマシューティカルズ ホールディングス,NASDAQ,stock
TNYA,Tenaya Therapeutics Incテナヤ,NASDAQ,stock
TOI,The Oncology Institute Incジ オンコロジー インスティテュート,NASDAQ,stock
TOL,Toll Brothersトール ブラザーズ,NYSE,stock
TOMZ,TOMI Environmental Solutions IncTOMI エンバイロンメンタル ソリューショ,NASDAQ,stock
TOON,Kartoon Studios Incカートゥーン スタジオ インク,NYSE,stock
TOPS,TOP Ships Incトップ・シップス,NASDAQ,stock
TORO,Toro Corpトロ コーポ,NASDAQ,stock
TOST,Toast Incトースト,US,stock
TOVX,Theriva Biologics Incセリバ バイオロジックス,NYSE,stock
TOWN,Towne Bankタウンバンク,NASDAQ,stock
TOYO,TOYO Co Ltdトーヨー カンパニー リミテッド,NASDAQ,stock
TPB,Turning Point Brands Incターニング　ポイント　ブランズ,NYSE,stock
TPC,Tutor Perini Corporationチューター ペリーニ,NYSE,stock
TPH,Tri Pointe Homes IncTri ポイント ホームズ,NYSE,stock
TPIC,TPI Composites IncTPIコンポジッツ,NASDAQ,stock
TPL,Texas Pacific Land Corporationテキサス パシフィック ランド トラスト,NYSE,stock
TPR,Tapestryタペストリー,NYSE,stock
TPST,Tempest Therapeutics Incテンペスト セラピューティクス,NASDAQ,stock
TPX,Tempur Sealy Internationalテンピュール シーリー インターナショナル,NYSE,stock
TR,Tootsie Roll Industries Incトッツィー ロール インダストリーズ,NYSE,stock
TRAK,ReposiTrakレポジトラック,NYSE,stock
TRAW,Traws Pharma Incトラウズ ファーマ,NASDAQ,stock
TRC,Tejon Ranch Coテジョン ランチ,NYSE,stock
TRCA,Twin Ridge Capital Acquisitionツイン　リッジ　キャピタルアクイジション,NYSE,stock
TRDA,Entrada Therapeutics Incエントラーダ セラピューティクス,NYSE,stock
TREE,LendingTreeレンディングツリー,NASDAQ,stock
TREX,Trex Company Incトレックス,NYSE,stock
TRGP,Targa Resourcesタルガ リソーシズ,NYSE,stock
TRI,Thomson Reutersトムソン ロイター,NASDAQ,stock
TRIP,TripAdvisor Aトリップアドバイザー A,NASDAQ,stock
TRMB,Trimbleトリンブル,NASDAQ,stock
TRMD,TORM PLC Aトーム A,NASDAQ,stock
TRMK,Trustmarkトラストマーク,NASDAQ,stock
TRML,Tourmaline Bio Incトルマリン バイオ,NASDAQ,stock
TRN,Trinity Industriesトリニティ インダストリーズ,NYSE,stock
TRNS,Transcat Incトランスキャット,NASDAQ,stock
TROO,TROOPS Incトループス,NASDAQ,stock
TROW,T. Rowe Price GroupT ロウ プライス グループ,NASDAQ,stock
TROX,Tronox Holdings PLC Aトロノックス ホールディングス A,NYSE,stock
TRP,TC EnergyTCエナジー,NYSE,stock
TRS,TriMas Corpトライマス,NASDAQ,stock
TRST,TrustCo Bank Corp NYトラストコ バンク コープ ニューヨーク,NASDAQ,stock
TRT,Trio Tech International PLCトリオテック インターナショナル,NYSE,stock
TRU,TransUnionトランスユニオン,NYSE,stock
TRUE,TrueCar Incトゥルーカー,NASDAQ,stock
TRUG,TruGolf Holdings Inc Aトゥルーゴルフ A,NASDAQ,stock
TRUP,Trupanionトゥルーパニオン,NASDAQ,stock
TRV,Travelers Companiesトラベラーズ カンパニーズ,NYSE,stock
TRVI,Trevi Therapeutics Incトレビ・セラピューティクス,NASDAQ,stock
TRX,TRX Gold Corpティーアールエックス ゴールド,NYSE,stock
TSAT,Telesat Corpテレサット,NASDAQ,stock
TSBK,Timberland Bancorp Incティンバーランド バンコープ,NASDAQ,stock
TSCO,Tractor Supplyトラクター サプライ,NASDAQ,stock
TSE,Trinseo SAトリンセオ,NYSE,stock
TSEM,Tower Semiconductor Ltdタワー セミコンダクター,NASDAQ,stock
TSHA,Taysha Gene Therapies Incタイシャ　ジーン　セラピーズ,NASDAQ,stock
TSLA,Teslaテスラ,NASDAQ,stock
TSN,Tyson Foods Aタイソン フーズ A,NYSE,stock
TSQ,Townsquare Media Inc Aタウンスクエア メディア A,NYSE,stock
TSVT,2Seventy Bio Inc2セブンティ バイオ,NASDAQ,stock
TT,Trane Technologies plcトレイン テクノロジーズ,NYSE,stock
TTAM,Titan America Saタイタン アメリカ,NYSE,stock
TTC,Toroトロ,NYSE,stock
TTD,The Trade Desk Inc Aトレードデスク A,NASDAQ,stock
TTEC,TTEC Holdings IncTTECホールディングス,NASDAQ,stock
TTEK,Tetra Techテトラ テック,NASDAQ,stock
TTGT,TechTarget Incテックターゲット,NASDAQ,stock
TTI,TETRA Technologies Incテトラ・テクノロジーズ,NYSE,stock
TTMI,TTM Technologies IncTTMテクノロジーズ,NASDAQ,stock
TTNP,Titan Pharmaceuticals Incタイタン ファーマシューティカルズ,NASDAQ,stock
TTSH,"Tile Shop Holdings, Inc.タイル ショップ ホールディングス",NASDAQ,stock
TTWO,Take Two Interactive Softwareテイクツー インタラクティブ ソフトウエア,NASDAQ,stock
TUSK,Mammoth Energy Services Incマンモス エナジー サービス,NASDAQ,stock
TVGN,Tevogen Bio Holdings Incテボゲン バイオ,NASDAQ,stock
TVTX,Travere Therapeutics Incトラベル セラピューティクス,NASDAQ,stock
TW,Tradeweb Markets Inc Aトレードウェブマーケッツ A,NASDAQ,stock
TWI,Titan International Incタイタン インターナショナル,NYSE,stock
TWIN,Twin Disc Incツイン ディスク,NASDAQ,stock
TWKS,Thoughtworks Holding Incソートワークス ホールディング,NASDAQ,stock
TWLO,Twilio Aトゥイリオ A,NYSE,stock
TWLV,Twelve Seas Investment Company2 Aトゥエルブ シーズ インベストメント2 A,NASDAQ,stock
TWST,Twist Bioscience Corpツイスト バイオサイエンス,NASDAQ,stock
TXG,10x Genomics In Aテンエックス ゲノミクス A,NASDAQ,stock
TXMD,TherapeuticsMD IncセラピューティクスMD,NASDAQ,stock
TXN,Texas Instrumentsテキサス インスツルメンツ,NASDAQ,stock
TXRH,Texas Roadhouseテキサス ロードハウス,NASDAQ,stock
TXT,Textronテクストロン,NYSE,stock
TYGO,Tigo Energy Incティゴ エナジー インク,NASDAQ,stock
TYL,Tyler Technologiesタイラー テクノロジーズ,NYSE,stock
TYRA,Tyra Biosciences Incタイラ バイオサイエンシーズ,NASDAQ,stock
TZOO,Travelzoo Incトラベルズー,NASDAQ,stock
U,Unity Software Incユニティソフトウェア,NYSE,stock
UA,Under Armour Inc Cアンダーアーマー C,NYSE,stock
UAA,Under Armour Aアンダー アーマー A,NYSE,stock
UAL,United Airlines Holdingsユナイテッド エアラインズ ホールディングス,NASDAQ,stock
UAMY,United States Antimony CorpＵＳ　アンチモン,NYSE,stock
UAVS,AgEagle Aerial Systems Incアグイーグル エアリアル システムズ,NYSE,stock
UBCP,United Bancorp Incﾕﾅｲﾃｯﾄﾞ･ﾊﾞﾝｺｰﾌﾟ,NASDAQ,stock
UBER,Uber Technologies Incウーバー テクノロジーズ,NYSE,stock
UBFO,United Security Bancsharesユナイテッド セキュリティ バンクシェアー,NASDAQ,stock
UBS,UBS Group AGUBSグループ,NYSE,stock
UBSI,United Banksharesユナイテッド バンクシェアーズ,NASDAQ,stock
UBX,UNITY Biotechnology Incユニティー バイオテクノロジー,NASDAQ,stock
UCB,United Community Banks Incユナイテッド コミュニティー バンクス,NYSE,stock
UCTT,Ultra Clean Holdings Incウルトラ クリーン ホールディングス,NASDAQ,stock
UDMY,Udemy Incユーデミー,NASDAQ,stock
UEC,Uranium Energy Corpウラニウム　エナジー,NYSE,stock
UEIC,Universal Electronics Incユニバーサル エレクトロニクス,NASDAQ,stock
UFCS,United Fire Group Incユナイテッド ファイア グループ,NASDAQ,stock
UFI,Unifi Incユニファイ,NYSE,stock
UFPI,UFP Industries IncUFPインダストリーズ,NASDAQ,stock
UFPT,UFP Technologies IncUFPテクノロジーズ,NASDAQ,stock
UG,United Guardian Incユナイテッド ガーディアン,NASDAQ,stock
UGI,UGIUGI,NYSE,stock
UGRO,Urban-Gro Incアーバングロ,NASDAQ,stock
UHAL,NYSEU ホール ホールディング,NYSE,stock
UHALB,U Haul Holding Co Non VotingU ホール ホールディング 無議決権,NYSE,stock
UHG,United Homes Group Incユナイテッド ホームズ グループ インク,NASDAQ,stock
UHS,Universal Health Services Bユニバーサル ヘルス サービシーズ B,NYSE,stock
UI,Ubiquitiユビキティ,NYSE,stock
UIS,Unisys Corpユニシス,NYSE,stock
UK,Ucommune International Ltd AUコミューン インターナショナル A,NASDAQ,stock
ULBI,Ultralife Corporationウルトラライフ,NASDAQ,stock
ULCC,Frontier Group Holdings Incフロンティア　グループ,NASDAQ,stock
ULH,Universal Logistics Holdings Incユニバーサル ロジスティクス ホールディングス,NASDAQ,stock
ULTA,Ulta Beautyアルタ ビューティ,NASDAQ,stock
ULY,Urgent.ly Incアージェントリー,NASDAQ,stock
UMAC,Unusual Machines Incアンユージュアル マシーンズ,NYSE,stock
UMBF,UMB Financial CorpUMBファナンシャル,NASDAQ,stock
UNB,Union Bankshares Incユニオン バンクシェアズ,NASDAQ,stock
UNCY,Unicycive Therapeutics Incユニサイシブ,NASDAQ,stock
UNF,UniFirst Corp MAユニファースト,NYSE,stock
UNFI,United Natural Foodsユナイテッド ナチュラルフーズ,NYSE,stock
UNH,UnitedHealth Groupユナイテッドヘルス グループ,NYSE,stock
UNM,Unum Groupユーナム グループ,NYSE,stock
UNP,Union Pacificユニオン パシフィック,NYSE,stock
UNTY,Unity Bancorp Incユニティー バンコープ,NASDAQ,stock
